ticker,exchange_cd,date,sentiment,sentiment_high,sentiment_low,news_volume,news_buzz,name
TWTR,US,2014-12-20,0.807,3.279,-2.664,83,7.0,TWITTER
TWTR,US,2014-12-21,0.313,2.381,-2.754,67,9.0,TWITTER
TWTR,US,2014-12-22,1.098,3.3,-2.104,163,10.0,TWITTER
TWTR,US,2014-12-23,0.545,2.616,-2.526,145,7.0,TWITTER
TWTR,US,2014-12-24,0.164,2.171,-2.843,146,7.0,TWITTER
TWTR,US,2014-12-25,0.159,1.983,-2.666,82,4.0,TWITTER
TWTR,US,2014-12-26,0.532,2.728,-2.665,111,6.0,TWITTER
TWTR,US,2014-12-27,0.269,2.532,-2.993,78,8.0,TWITTER
TWTR,US,2014-12-28,0.297,2.285,-2.692,118,10.0,TWITTER
TWTR,US,2014-12-29,0.572,2.646,-2.502,208,10.0,TWITTER
TWTR,US,2014-12-30,0.396,2.406,-2.614,202,9.0,TWITTER
TWTR,US,2014-12-31,0.669,2.814,-2.476,148,7.0,TWITTER
TWTR,US,2015-01-01,0.212,2.417,-2.993,118,5.0,TWITTER
TWTR,US,2015-01-02,0.908,3.158,-2.341,131,6.0,TWITTER
TWTR,US,2015-01-03,0.526,2.702,-2.651,78,6.0,TWITTER
TWTR,US,2015-01-04,0.386,2.472,-2.7,70,9.0,TWITTER
TWTR,US,2015-01-05,0.772,3.05,-2.506,215,10.0,TWITTER
TWTR,US,2015-01-06,1.009,3.14,-2.121,211,9.0,TWITTER
TWTR,US,2015-01-07,0.56,2.757,-2.637,200,9.0,TWITTER
TWTR,US,2015-01-08,0.59,2.751,-2.571,178,8.0,TWITTER
TWTR,US,2015-01-09,0.323,2.371,-2.725,167,7.0,TWITTER
TWTR,US,2015-01-10,0.692,2.929,-2.544,104,8.0,TWITTER
TWTR,US,2015-01-11,0.93,3.165,-2.305,71,10.0,TWITTER
TWTR,US,2015-01-12,0.911,3.227,-2.405,237,10.0,TWITTER
TWTR,US,2015-01-13,0.757,2.774,-2.261,230,9.0,TWITTER
TWTR,US,2015-01-14,0.784,2.959,-2.391,171,7.0,TWITTER
TWTR,US,2015-01-15,0.789,2.884,-2.305,209,8.0,TWITTER
TWTR,US,2015-01-16,0.335,2.398,-2.728,176,7.0,TWITTER
TWTR,US,2015-01-17,0.723,2.958,-2.512,83,7.0,TWITTER
TWTR,US,2015-01-18,0.31,2.335,-2.715,71,8.0,TWITTER
TWTR,US,2015-01-19,0.415,2.466,-2.636,159,10.0,TWITTER
TWTR,US,2015-01-20,0.535,2.58,-2.51,271,10.0,TWITTER
TWTR,US,2015-01-21,0.82,2.918,-2.278,189,6.0,TWITTER
TWTR,US,2015-01-22,0.558,2.808,-2.693,208,7.0,TWITTER
TWTR,US,2015-01-23,0.746,2.717,-2.225,197,7.0,TWITTER
TWTR,US,2015-01-24,0.312,2.221,-2.597,109,7.0,TWITTER
TWTR,US,2015-01-25,0.269,2.328,-2.79,93,9.0,TWITTER
TWTR,US,2015-01-26,0.438,2.575,-2.7,217,10.0,TWITTER
TWTR,US,2015-01-27,0.469,2.583,-2.646,207,7.0,TWITTER
TWTR,US,2015-01-28,0.736,2.924,-2.451,220,10.0,TWITTER
TWTR,US,2015-01-29,0.677,2.864,-2.509,192,8.0,TWITTER
TWTR,US,2015-01-30,0.691,2.711,-2.329,136,6.0,TWITTER
TWTR,US,2015-01-31,0.267,2.267,-2.732,101,7.0,TWITTER
TWTR,US,2015-02-01,0.447,2.508,-2.614,85,10.0,TWITTER
TWTR,US,2015-02-02,1.137,3.49,-2.216,175,10.0,TWITTER
TWTR,US,2015-02-03,1.181,3.178,-1.817,216,9.0,TWITTER
TWTR,US,2015-02-04,0.452,2.576,-2.671,252,10.0,TWITTER
TWTR,US,2015-02-05,0.318,2.332,-2.695,292,10.0,TWITTER
TWTR,US,2015-02-06,0.837,2.93,-2.256,288,9.0,TWITTER
TWTR,US,2015-02-07,0.392,2.677,-2.893,120,9.0,TWITTER
TWTR,US,2015-02-08,0.342,2.08,-2.395,73,9.0,TWITTER
TWTR,US,2015-02-09,0.875,2.883,-2.133,280,10.0,TWITTER
TWTR,US,2015-02-10,0.621,2.725,-2.483,272,9.0,TWITTER
TWTR,US,2015-02-11,0.533,2.698,-2.631,225,7.0,TWITTER
TWTR,US,2015-02-12,0.644,2.769,-2.482,216,7.0,TWITTER
TWTR,US,2015-02-13,0.723,2.778,-2.331,195,6.0,TWITTER
TWTR,US,2015-02-14,0.758,2.951,-2.436,99,7.0,TWITTER
TWTR,US,2015-02-15,0.486,2.503,-2.53,109,9.0,TWITTER
TWTR,US,2015-02-16,0.56,2.728,-2.609,184,10.0,TWITTER
TWTR,US,2015-02-17,0.575,2.732,-2.582,186,6.0,TWITTER
TWTR,US,2015-02-18,0.719,3.01,-2.572,178,7.0,TWITTER
TWTR,US,2015-02-19,0.575,2.757,-2.608,228,10.0,TWITTER
TWTR,US,2015-02-20,0.898,3.017,-2.222,205,8.0,TWITTER
TWTR,US,2015-02-21,0.27,2.661,-3.121,100,8.0,TWITTER
TWTR,US,2015-02-22,0.63,2.796,-2.535,92,10.0,TWITTER
TWTR,US,2015-02-23,0.661,2.867,-2.545,233,10.0,TWITTER
TWTR,US,2015-02-24,0.737,2.954,-2.481,224,9.0,TWITTER
TWTR,US,2015-02-25,0.706,2.971,-2.56,197,8.0,TWITTER
TWTR,US,2015-02-26,0.574,2.807,-2.658,195,8.0,TWITTER
TWTR,US,2015-02-27,0.505,2.576,-2.566,204,8.0,TWITTER
TWTR,US,2015-02-28,0.82,2.922,-2.282,111,9.0,TWITTER
TWTR,US,2015-03-01,0.64,2.92,-2.639,89,10.0,TWITTER
TWTR,US,2015-03-02,0.902,3.118,-2.314,214,10.0,TWITTER
TWTR,US,2015-03-03,0.995,3.087,-2.097,194,8.0,TWITTER
TWTR,US,2015-03-04,0.523,2.719,-2.672,172,8.0,TWITTER
TWTR,US,2015-03-05,0.982,3.158,-2.195,217,10.0,TWITTER
TWTR,US,2015-03-06,0.551,2.466,-2.364,176,8.0,TWITTER
TWTR,US,2015-03-07,0.409,2.521,-2.703,110,9.0,TWITTER
TWTR,US,2015-03-08,0.835,2.963,-2.293,97,10.0,TWITTER
TWTR,US,2015-03-09,0.794,2.834,-2.247,218,10.0,TWITTER
TWTR,US,2015-03-10,0.696,3.076,-2.684,204,9.0,TWITTER
TWTR,US,2015-03-11,0.797,2.962,-2.367,237,10.0,TWITTER
TWTR,US,2015-03-12,0.314,2.559,-2.932,169,7.0,TWITTER
TWTR,US,2015-03-13,0.594,2.795,-2.606,180,7.0,TWITTER
TWTR,US,2015-03-14,0.898,2.987,-2.191,88,7.0,TWITTER
TWTR,US,2015-03-15,0.679,2.984,-2.626,84,9.0,TWITTER
TWTR,US,2015-03-16,0.0,0.0,0.0,0,0.0,TWITTER
TWTR,US,2015-03-17,0.0,0.0,0.0,0,0.0,TWITTER
TWTR,US,2015-03-18,0.815,2.941,-2.311,195,8.0,TWITTER
TWTR,US,2015-03-19,0.717,2.638,-2.203,230,10.0,TWITTER
TWTR,US,2015-03-20,0.251,2.423,-2.92,175,7.0,TWITTER
TWTR,US,2015-03-21,0.342,2.461,-2.776,114,8.0,TWITTER
TWTR,US,2015-03-22,0.448,2.751,-2.855,87,10.0,TWITTER
TWTR,US,2015-03-23,0.0,0.0,0.0,0,0.0,TWITTER
TWTR,US,2015-03-24,0.0,0.0,0.0,0,0.0,TWITTER
TWTR,US,2015-03-25,0.839,2.794,-2.116,249,10.0,TWITTER
TWTR,US,2015-03-26,0.597,2.744,-2.55,233,9.0,TWITTER
TWTR,US,2015-03-27,0.0,0.0,0.0,0,0.0,TWITTER
TWTR,US,2015-03-28,0.0,0.0,0.0,0,0.0,TWITTER
TWTR,US,2015-03-29,1.156,3.603,-2.29,96,3.0,TWITTER
TWTR,US,2015-03-30,0.584,2.834,-2.666,178,10.0,TWITTER
TWTR,US,2015-03-31,0.0,0.0,0.0,0,0.0,TWITTER
TWTR,US,2015-04-01,0.0,0.0,0.0,0,0.0,TWITTER
TWTR,US,2015-04-02,0.731,2.74,-2.278,186,7.0,TWITTER
TWTR,US,2015-04-03,0.908,2.937,-2.122,119,6.0,TWITTER
TWTR,US,2015-04-04,0.594,2.879,-2.691,96,8.0,TWITTER
TWTR,US,2015-04-05,0.297,2.574,-2.979,74,10.0,TWITTER
TWTR,US,2015-04-06,0.817,2.964,-2.331,169,10.0,TWITTER
TWTR,US,2015-04-07,0.873,3.068,-2.322,229,10.0,TWITTER
TWTR,US,2015-04-08,1.176,3.303,-1.95,255,10.0,TWITTER
TWTR,US,2015-04-09,0.508,2.614,-2.598,195,7.0,TWITTER
TWTR,US,2015-04-10,0.638,2.803,-2.527,149,5.0,TWITTER
TWTR,US,2015-04-11,1.364,3.626,-1.899,99,6.0,TWITTER
TWTR,US,2015-04-12,0.894,3.216,-2.429,94,9.0,TWITTER
TWTR,US,2015-04-13,1.108,3.337,-2.12,212,10.0,TWITTER
TWTR,US,2015-04-14,0.515,2.629,-2.599,202,7.0,TWITTER
TWTR,US,2015-04-15,0.661,2.828,-2.507,224,8.0,TWITTER
TWTR,US,2015-04-16,0.558,2.729,-2.612,224,10.0,TWITTER
TWTR,US,2015-04-17,0.634,3.003,-2.734,238,10.0,TWITTER
TWTR,US,2015-04-18,0.81,3.001,-2.382,105,9.0,TWITTER
TWTR,US,2015-04-19,0.506,2.65,-2.638,81,10.0,TWITTER
TWTR,US,2015-04-20,0.833,2.971,-2.306,203,10.0,TWITTER
TWTR,US,2015-04-21,0.687,2.977,-2.604,217,9.0,TWITTER
TWTR,US,2015-04-22,0.697,2.78,-2.386,218,9.0,TWITTER
TWTR,US,2015-04-23,0.648,2.751,-2.456,193,8.0,TWITTER
TWTR,US,2015-04-24,0.568,2.763,-2.628,222,9.0,TWITTER
TWTR,US,2015-04-25,0.39,2.33,-2.55,118,10.0,TWITTER
TWTR,US,2015-04-26,0.27,2.389,-2.85,115,10.0,TWITTER
TWTR,US,2015-04-27,0.825,3.004,-2.353,229,10.0,TWITTER
TWTR,US,2015-04-28,0.464,2.567,-2.639,263,10.0,TWITTER
TWTR,US,2015-04-29,-1.227,1.755,-3.21,286,10.0,TWITTER
TWTR,US,2015-04-30,0.522,2.642,-2.598,228,7.0,TWITTER
TWTR,US,2015-05-01,0.105,2.273,-3.063,228,7.0,TWITTER
TWTR,US,2015-05-02,0.531,2.472,-2.41,145,9.0,TWITTER
TWTR,US,2015-05-03,1.0,3.151,-2.151,131,10.0,TWITTER
TWTR,US,2015-05-04,0.803,2.895,-2.289,137,10.0,TWITTER
TWTR,US,2015-05-05,0.821,2.889,-2.247,229,8.0,TWITTER
TWTR,US,2015-05-06,0.688,2.893,-2.516,260,9.0,TWITTER
TWTR,US,2015-05-07,0.691,2.761,-2.378,175,6.0,TWITTER
TWTR,US,2015-05-08,0.487,2.555,-2.58,158,6.0,TWITTER
TWTR,US,2015-05-09,0.673,2.83,-2.483,98,6.0,TWITTER
TWTR,US,2015-05-10,0.611,2.607,-2.386,95,9.0,TWITTER
TWTR,US,2015-05-11,0.729,2.824,-2.365,170,10.0,TWITTER
TWTR,US,2015-05-12,0.87,2.971,-2.232,184,7.0,TWITTER
TWTR,US,2015-05-13,0.733,2.775,-2.308,225,8.0,TWITTER
TWTR,US,2015-05-14,0.611,2.787,-2.565,193,8.0,TWITTER
TWTR,US,2015-05-15,0.859,2.996,-2.279,170,7.0,TWITTER
TWTR,US,2015-05-16,0.299,2.367,-2.77,87,7.0,TWITTER
TWTR,US,2015-05-17,1.345,3.469,-1.779,84,10.0,TWITTER
TWTR,US,2015-05-18,0.85,2.876,-2.177,193,10.0,TWITTER
TWTR,US,2015-05-19,0.484,2.478,-2.511,213,9.0,TWITTER
TWTR,US,2015-05-20,1.271,3.326,-1.784,225,10.0,TWITTER
TWTR,US,2015-05-21,0.807,2.871,-2.257,192,8.0,TWITTER
TWTR,US,2015-05-22,0.628,2.571,-2.314,191,8.0,TWITTER
TWTR,US,2015-05-23,0.759,2.903,-2.385,87,8.0,TWITTER
TWTR,US,2015-05-24,1.131,3.136,-1.874,84,10.0,TWITTER
TWTR,US,2015-05-25,0.429,2.616,-2.758,119,10.0,TWITTER
TWTR,US,2015-05-26,1.073,3.184,-2.038,232,10.0,TWITTER
TWTR,US,2015-05-27,1.214,3.308,-1.881,220,9.0,TWITTER
TWTR,US,2015-05-28,0.929,3.169,-2.311,212,9.0,TWITTER
TWTR,US,2015-05-29,0.0,0.0,0.0,0,0.0,TWITTER
TWTR,US,2015-05-30,0.517,2.44,-2.406,87,3.0,TWITTER
TWTR,US,2015-05-31,0.369,2.577,-2.839,103,8.0,TWITTER
TWTR,US,2015-06-01,1.049,3.166,-2.067,203,10.0,TWITTER
TWTR,US,2015-06-02,0.587,2.749,-2.574,172,7.0,TWITTER
TWTR,US,2015-06-03,0.622,2.832,-2.588,209,9.0,TWITTER
TWTR,US,2015-06-04,0.534,2.715,-2.647,193,9.0,TWITTER
TWTR,US,2015-06-05,0.299,2.315,-2.717,204,9.0,TWITTER
TWTR,US,2015-06-06,0.196,1.893,-2.501,97,9.0,TWITTER
TWTR,US,2015-06-07,0.941,3.013,-2.13,68,10.0,TWITTER
TWTR,US,2015-06-08,0.528,2.681,-2.625,161,10.0,TWITTER
TWTR,US,2015-06-09,0.871,2.988,-2.246,163,7.0,TWITTER
TWTR,US,2015-06-10,0.337,2.349,-2.676,196,9.0,TWITTER
TWTR,US,2015-06-11,0.052,2.106,-3.001,286,10.0,TWITTER
TWTR,US,2015-06-12,-1.536,1.312,-3.384,293,10.0,TWITTER
TWTR,US,2015-06-13,0.507,2.562,-2.548,142,9.0,TWITTER
TWTR,US,2015-06-14,0.808,3.044,-2.429,104,10.0,TWITTER
TWTR,US,2015-06-15,0.371,2.554,-2.813,232,10.0,TWITTER
TWTR,US,2015-06-16,0.729,2.806,-2.348,225,7.0,TWITTER
TWTR,US,2015-06-17,0.735,2.989,-2.519,219,7.0,TWITTER
TWTR,US,2015-06-18,0.916,3.088,-2.256,203,6.0,TWITTER
TWTR,US,2015-06-19,0.605,2.644,-2.434,200,6.0,TWITTER
TWTR,US,2015-06-20,0.623,2.946,-2.701,122,9.0,TWITTER
TWTR,US,2015-06-21,0.692,2.793,-2.408,91,10.0,TWITTER
TWTR,US,2015-06-22,0.68,2.734,-2.373,244,10.0,TWITTER
TWTR,US,2015-06-23,0.89,3.165,-2.385,254,10.0,TWITTER
TWTR,US,2015-06-24,0.836,3.082,-2.409,232,9.0,TWITTER
TWTR,US,2015-06-25,0.321,2.444,-2.802,187,7.0,TWITTER
TWTR,US,2015-06-26,1.032,3.181,-2.117,187,7.0,TWITTER
TWTR,US,2015-06-27,0.459,2.737,-2.818,98,7.0,TWITTER
TWTR,US,2015-06-28,0.29,2.256,-2.676,100,10.0,TWITTER
TWTR,US,2015-06-29,0.672,2.743,-2.398,177,10.0,TWITTER
TWTR,US,2015-06-30,0.764,3.054,-2.527,182,7.0,TWITTER
TWTR,US,2015-07-01,0.55,2.823,-2.723,222,9.0,TWITTER
TWTR,US,2015-07-02,0.753,2.754,-2.248,243,10.0,TWITTER
TWTR,US,2015-07-03,0.523,2.5,-2.454,153,6.0,TWITTER
TWTR,US,2015-07-04,0.873,3.08,-2.333,79,6.0,TWITTER
TWTR,US,2015-07-05,0.506,2.8,-2.788,87,8.0,TWITTER
TWTR,US,2015-07-06,1.088,3.135,-1.96,160,10.0,TWITTER
TWTR,US,2015-07-07,0.365,2.544,-2.814,178,7.0,TWITTER
TWTR,US,2015-07-08,0.291,2.36,-2.777,278,10.0,TWITTER
TWTR,US,2015-07-09,0.538,2.736,-2.66,251,9.0,TWITTER
TWTR,US,2015-07-10,0.735,2.97,-2.501,162,5.0,TWITTER
TWTR,US,2015-07-11,0.731,2.877,-2.415,93,6.0,TWITTER
TWTR,US,2015-07-12,0.695,2.897,-2.506,82,8.0,TWITTER
TWTR,US,2015-07-13,0.266,2.485,-2.953,173,10.0,TWITTER
TWTR,US,2015-07-14,0.3,2.556,-2.956,273,9.0,TWITTER
TWTR,US,2015-07-15,0.525,2.63,-2.579,236,8.0,TWITTER
TWTR,US,2015-07-16,0.89,3.081,-2.302,227,8.0,TWITTER
TWTR,US,2015-07-17,0.841,3.084,-2.401,145,5.0,TWITTER
TWTR,US,2015-07-18,0.578,2.638,-2.483,116,6.0,TWITTER
TWTR,US,2015-07-19,0.732,2.81,-2.346,82,9.0,TWITTER
TWTR,US,2015-07-20,0.817,3.141,-2.508,169,10.0,TWITTER
TWTR,US,2015-07-21,0.192,2.327,-2.943,193,7.0,TWITTER
TWTR,US,2015-07-22,0.188,2.207,-2.831,234,9.0,TWITTER
TWTR,US,2015-07-23,0.485,2.59,-2.62,266,10.0,TWITTER
TWTR,US,2015-07-24,0.685,2.784,-2.415,168,6.0,TWITTER
TWTR,US,2015-07-25,0.619,2.578,-2.34,126,7.0,TWITTER
TWTR,US,2015-07-26,0.548,2.786,-2.691,84,10.0,TWITTER
TWTR,US,2015-07-27,0.565,2.62,-2.49,246,10.0,TWITTER
TWTR,US,2015-07-28,0.811,2.941,-2.319,270,10.0,TWITTER
TWTR,US,2015-07-29,0.642,2.993,-2.709,279,10.0,TWITTER
TWTR,US,2015-07-30,0.522,2.587,-2.544,253,9.0,TWITTER
TWTR,US,2015-07-31,0.756,2.894,-2.381,193,6.0,TWITTER
TWTR,US,2015-08-01,0.794,3.318,-2.73,97,6.0,TWITTER
TWTR,US,2015-08-02,0.341,2.402,-2.72,85,8.0,TWITTER
TWTR,US,2015-08-03,0.605,2.66,-2.45,271,10.0,TWITTER
TWTR,US,2015-08-04,0.748,2.823,-2.327,222,7.0,TWITTER
TWTR,US,2015-08-05,0.632,2.869,-2.606,209,7.0,TWITTER
TWTR,US,2015-08-06,0.413,2.592,-2.765,167,6.0,TWITTER
TWTR,US,2015-08-07,0.444,2.324,-2.435,162,5.0,TWITTER
TWTR,US,2015-08-08,0.688,2.748,-2.372,141,8.0,TWITTER
TWTR,US,2015-08-09,0.323,2.191,-2.545,96,10.0,TWITTER
TWTR,US,2015-08-10,0.644,2.841,-2.553,174,10.0,TWITTER
TWTR,US,2015-08-11,0.595,2.66,-2.47,264,10.0,TWITTER
TWTR,US,2015-08-12,0.655,2.788,-2.479,220,8.0,TWITTER
TWTR,US,2015-08-13,0.754,2.817,-2.308,228,8.0,TWITTER
TWTR,US,2015-08-14,0.52,2.512,-2.471,148,5.0,TWITTER
TWTR,US,2015-08-15,0.853,2.85,-2.144,102,6.0,TWITTER
TWTR,US,2015-08-16,0.458,2.485,-2.569,72,8.0,TWITTER
TWTR,US,2015-08-17,0.577,2.561,-2.407,149,10.0,TWITTER
TWTR,US,2015-08-18,0.751,2.938,-2.435,189,7.0,TWITTER
TWTR,US,2015-08-19,0.564,2.733,-2.606,165,7.0,TWITTER
TWTR,US,2015-08-20,0.412,2.553,-2.728,177,7.0,TWITTER
TWTR,US,2015-08-21,0.149,2.142,-2.844,181,9.0,TWITTER
TWTR,US,2015-08-22,0.408,2.376,-2.56,76,8.0,TWITTER
TWTR,US,2015-08-23,0.848,2.858,-2.161,66,10.0,TWITTER
TWTR,US,2015-08-24,0.242,2.343,-2.859,165,10.0,TWITTER
TWTR,US,2015-08-25,0.187,2.167,-2.793,182,9.0,TWITTER
TWTR,US,2015-08-26,0.781,2.917,-2.355,169,9.0,TWITTER
TWTR,US,2015-08-27,0.335,2.701,-3.031,179,9.0,TWITTER
TWTR,US,2015-08-28,0.741,2.928,-2.445,170,9.0,TWITTER
TWTR,US,2015-08-29,0.719,2.991,-2.553,121,10.0,TWITTER
TWTR,US,2015-08-30,0.6,2.455,-2.255,95,10.0,TWITTER
TWTR,US,2015-08-31,0.336,2.52,-2.847,220,10.0,TWITTER
TWTR,US,2015-09-01,0.665,2.71,-2.381,161,7.0,TWITTER
TWTR,US,2015-09-02,0.73,2.932,-2.472,163,7.0,TWITTER
TWTR,US,2015-09-03,0.295,2.392,-2.802,200,9.0,TWITTER
TWTR,US,2015-09-04,0.445,2.449,-2.558,146,6.0,TWITTER
TWTR,US,2015-09-05,0.902,2.924,-2.12,102,7.0,TWITTER
TWTR,US,2015-09-06,0.571,2.644,-2.501,77,10.0,TWITTER
TWTR,US,2015-09-07,0.051,2.051,-2.948,39,9.0,TWITTER
TWTR,US,2015-09-08,0.667,2.721,-2.388,3,0.0,TWITTER
TWTR,US,2015-09-09,-2.5,-2.0,-3.0,2,0.0,TWITTER
TWTR,US,2015-09-10,0.951,3.064,-2.163,81,4.0,TWITTER
TWTR,US,2015-09-11,0.607,2.712,-2.498,145,9.0,TWITTER
TWTR,US,2015-09-12,0.659,2.672,-2.353,91,10.0,TWITTER
TWTR,US,2015-09-13,0.451,2.651,-2.75,91,10.0,TWITTER
TWTR,US,2015-09-14,0.688,2.798,-2.421,263,10.0,TWITTER
TWTR,US,2015-09-15,0.421,2.319,-2.477,228,8.0,TWITTER
TWTR,US,2015-09-16,0.523,2.804,-2.759,176,6.0,TWITTER
TWTR,US,2015-09-17,0.522,2.734,-2.691,186,7.0,TWITTER
TWTR,US,2015-09-18,0.474,2.76,-2.812,213,8.0,TWITTER
TWTR,US,2015-09-19,0.15,2.206,-2.906,80,7.0,TWITTER
TWTR,US,2015-09-20,0.426,2.684,-2.831,68,8.0,TWITTER
TWTR,US,2015-09-21,0.626,2.922,-2.671,171,10.0,TWITTER
TWTR,US,2015-09-22,0.606,2.781,-2.57,218,9.0,TWITTER
TWTR,US,2015-09-23,0.691,2.81,-2.429,223,10.0,TWITTER
TWTR,US,2015-09-24,0.755,3.084,-2.574,155,6.0,TWITTER
TWTR,US,2015-09-25,0.599,2.713,-2.516,147,6.0,TWITTER
TWTR,US,2015-09-26,0.549,2.469,-2.37,71,6.0,TWITTER
TWTR,US,2015-09-27,1.243,3.593,-2.108,103,10.0,TWITTER
TWTR,US,2015-09-28,0.735,2.83,-2.36,166,10.0,TWITTER
TWTR,US,2015-09-29,0.529,2.58,-2.521,221,9.0,TWITTER
TWTR,US,2015-09-30,0.344,2.455,-2.768,259,10.0,TWITTER
TWTR,US,2015-10-01,0.737,2.839,-2.364,259,10.0,TWITTER
TWTR,US,2015-10-02,0.727,2.827,-2.374,150,5.0,TWITTER
TWTR,US,2015-10-03,0.364,2.236,-2.508,99,6.0,TWITTER
TWTR,US,2015-10-04,0.221,2.158,-2.716,86,9.0,TWITTER
TWTR,US,2015-10-05,0.705,2.6,-2.189,258,10.0,TWITTER
TWTR,US,2015-10-06,0.979,3.011,-2.054,236,9.0,TWITTER
TWTR,US,2015-10-07,0.881,3.048,-2.286,193,7.0,TWITTER
TWTR,US,2015-10-08,1.047,3.164,-2.07,279,10.0,TWITTER
TWTR,US,2015-10-09,0.651,2.692,-2.391,269,9.0,TWITTER
TWTR,US,2015-10-10,-1.085,2.231,-3.401,129,9.0,TWITTER
TWTR,US,2015-10-11,0.62,2.85,-2.611,92,10.0,TWITTER
TWTR,US,2015-10-12,0.646,2.697,-2.405,178,10.0,TWITTER
TWTR,US,2015-10-13,0.437,2.383,-2.509,279,10.0,TWITTER
TWTR,US,2015-10-14,0.471,2.28,-2.338,276,9.0,TWITTER
TWTR,US,2015-10-15,0.697,2.848,-2.453,218,7.0,TWITTER
TWTR,US,2015-10-16,0.654,2.728,-2.42,214,7.0,TWITTER
TWTR,US,2015-10-17,0.566,2.673,-2.54,83,6.0,TWITTER
TWTR,US,2015-10-18,0.515,2.646,-2.617,68,7.0,TWITTER
TWTR,US,2015-10-19,0.6,2.613,-2.413,180,10.0,TWITTER
TWTR,US,2015-10-20,0.784,3.073,-2.505,185,6.0,TWITTER
TWTR,US,2015-10-21,0.633,2.778,-2.511,240,8.0,TWITTER
TWTR,US,2015-10-22,0.74,2.762,-2.282,192,8.0,TWITTER
TWTR,US,2015-10-23,0.977,2.94,-1.986,261,10.0,TWITTER
TWTR,US,2015-10-24,0.651,2.615,-2.312,86,8.0,TWITTER
TWTR,US,2015-10-25,0.389,2.513,-2.735,95,10.0,TWITTER
TWTR,US,2015-10-26,0.629,2.776,-2.518,186,10.0,TWITTER
TWTR,US,2015-10-27,0.015,2.146,-3.116,269,10.0,TWITTER
TWTR,US,2015-10-28,0.726,2.869,-2.418,248,9.0,TWITTER
TWTR,US,2015-10-29,0.602,2.72,-2.517,266,9.0,TWITTER
TWTR,US,2015-10-30,0.797,2.793,-2.199,192,7.0,TWITTER
TWTR,US,2015-10-31,0.635,2.617,-2.346,85,6.0,TWITTER
TWTR,US,2015-11-01,0.899,2.987,-2.189,89,8.0,TWITTER
TWTR,US,2015-11-02,0.611,2.744,-2.523,185,10.0,TWITTER
TWTR,US,2015-11-03,0.976,3.09,-2.139,206,7.0,TWITTER
TWTR,US,2015-11-04,0.388,2.422,-2.646,219,8.0,TWITTER
TWTR,US,2015-11-05,0.875,2.986,-2.236,144,5.0,TWITTER
TWTR,US,2015-11-06,0.421,2.569,-2.728,214,9.0,TWITTER
TWTR,US,2015-11-07,0.405,2.308,-2.497,74,8.0,TWITTER
TWTR,US,2015-11-08,0.617,2.777,-2.543,107,10.0,TWITTER
TWTR,US,2015-11-09,0.869,2.898,-2.159,176,10.0,TWITTER
TWTR,US,2015-11-10,0.0,0.0,0.0,0,0.0,TWITTER
TWTR,US,2015-11-11,0.684,2.929,-2.56,187,8.0,TWITTER
TWTR,US,2015-11-12,0.651,2.809,-2.507,149,6.0,TWITTER
TWTR,US,2015-11-13,0.88,3.07,-2.31,142,6.0,TWITTER
TWTR,US,2015-11-14,0.154,2.326,-3.018,143,10.0,TWITTER
TWTR,US,2015-11-15,0.345,2.526,-2.835,110,10.0,TWITTER
TWTR,US,2015-11-16,0.471,2.653,-2.711,223,10.0,TWITTER
TWTR,US,2015-11-17,0.386,2.506,-2.734,202,9.0,TWITTER
TWTR,US,2015-11-18,0.71,2.842,-2.422,207,9.0,TWITTER
TWTR,US,2015-11-19,0.645,2.707,-2.416,279,10.0,TWITTER
TWTR,US,2015-11-20,0.673,2.83,-2.485,171,6.0,TWITTER
TWTR,US,2015-11-21,0.39,2.383,-2.602,82,6.0,TWITTER
TWTR,US,2015-11-22,0.247,2.318,-2.824,77,7.0,TWITTER
TWTR,US,2015-11-23,0.869,3.016,-2.278,145,10.0,TWITTER
TWTR,US,2015-11-24,0.744,2.872,-2.385,195,6.0,TWITTER
TWTR,US,2015-11-25,0.624,2.804,-2.556,266,9.0,TWITTER
TWTR,US,2015-11-26,0.871,3.004,-2.262,155,5.0,TWITTER
TWTR,US,2015-11-27,1.138,3.246,-1.97,123,4.0,TWITTER
TWTR,US,2015-11-28,0.355,2.649,-2.939,62,4.0,TWITTER
TWTR,US,2015-11-29,0.706,2.736,-2.324,68,6.0,TWITTER
TWTR,US,2015-11-30,0.481,2.484,-2.523,154,10.0,TWITTER
TWTR,US,2015-12-01,0.251,2.307,-2.804,167,6.0,TWITTER
TWTR,US,2015-12-02,0.56,2.782,-2.663,193,7.0,TWITTER
TWTR,US,2015-12-03,0.474,2.661,-2.714,190,9.0,TWITTER
TWTR,US,2015-12-04,0.768,2.935,-2.4,185,9.0,TWITTER
TWTR,US,2015-12-05,0.724,3.045,-2.596,98,9.0,TWITTER
TWTR,US,2015-12-06,0.263,2.362,-2.836,76,10.0,TWITTER
TWTR,US,2015-12-07,0.652,2.795,-2.49,187,10.0,TWITTER
TWTR,US,2015-12-08,0.96,3.072,-2.152,199,10.0,TWITTER
TWTR,US,2015-12-09,0.709,2.642,-2.223,203,10.0,TWITTER
TWTR,US,2015-12-10,0.95,3.066,-2.167,218,10.0,TWITTER
TWTR,US,2015-12-11,0.804,2.807,-2.198,189,8.0,TWITTER
